"Daily Mean Air Temperature ",,,
,,,
Date,Value,"Time Period","Climate Model"
2001/11/22,-3.11,1986-2005,CanESM2
2001/11/23,-0.27,1986-2005,CanESM2
2001/11/24,2.46,1986-2005,CanESM2
2001/11/25,5.18,1986-2005,CanESM2
2001/11/26,8.16,1986-2005,CanESM2
2001/11/27,10.36,1986-2005,CanESM2
2001/11/28,3.7,1986-2005,CanESM2
2001/11/29,2.05,1986-2005,CanESM2
2001/11/30,1.42,1986-2005,CanESM2
2001/12/01,1.65,1986-2005,CanESM2
2001/12/02,3.39,1986-2005,CanESM2
2001/12/03,4.89,1986-2005,CanESM2
2001/12/04,4.21,1986-2005,CanESM2
2001/12/05,2.04,1986-2005,CanESM2
2001/12/06,2.24,1986-2005,CanESM2
2001/12/07,-0.34,1986-2005,CanESM2
2001/12/08,-4.34,1986-2005,CanESM2
2001/12/09,-4.9,1986-2005,CanESM2
2001/12/10,-5.58,1986-2005,CanESM2
2001/12/11,-3.33,1986-2005,CanESM2
2001/12/12,0.03,1986-2005,CanESM2
2001/12/13,0.49,1986-2005,CanESM2
2001/12/14,5.08,1986-2005,CanESM2
2001/12/15,0.09,1986-2005,CanESM2
2001/12/16,-2.79,1986-2005,CanESM2
2001/12/17,-3.09,1986-2005,CanESM2
2001/12/18,1.57,1986-2005,CanESM2
2001/12/19,0.22,1986-2005,CanESM2
2001/12/20,0.36,1986-2005,CanESM2
2001/12/21,5.44,1986-2005,CanESM2
2001/12/22,-1.2,1986-2005,CanESM2
2001/12/23,4.78,1986-2005,CanESM2
2001/12/24,9.71,1986-2005,CanESM2
2001/12/25,-2.4,1986-2005,CanESM2
2001/12/26,-4.64,1986-2005,CanESM2
2001/12/27,-2.75,1986-2005,CanESM2
2001/12/28,0.08,1986-2005,CanESM2
2001/12/29,-0.14,1986-2005,CanESM2
2001/12/30,2.76,1986-2005,CanESM2
2001/12/31,7.24,1986-2005,CanESM2
2002/01/01,1.18,1986-2005,CanESM2
2002/01/02,-5.33,1986-2005,CanESM2
2002/01/03,-3.28,1986-2005,CanESM2
2002/01/04,-2.79,1986-2005,CanESM2
2002/01/05,-1.92,1986-2005,CanESM2
2002/01/06,2.4,1986-2005,CanESM2
2002/01/07,1.31,1986-2005,CanESM2
2002/01/08,-3.25,1986-2005,CanESM2
2002/01/09,-5.46,1986-2005,CanESM2
2002/01/10,-2.91,1986-2005,CanESM2
2002/01/11,-1.88,1986-2005,CanESM2
2002/01/12,3.52,1986-2005,CanESM2
2002/01/13,-3.68,1986-2005,CanESM2
2002/01/14,-6.8,1986-2005,CanESM2
2002/01/15,-1.86,1986-2005,CanESM2
2002/01/16,-2.42,1986-2005,CanESM2
2002/01/17,-2.98,1986-2005,CanESM2
2002/01/18,-0.98,1986-2005,CanESM2
2002/01/19,-0.68,1986-2005,CanESM2
2002/01/20,2.5,1986-2005,CanESM2
2002/01/21,-1.47,1986-2005,CanESM2
2002/01/22,-7.49,1986-2005,CanESM2
2002/01/23,-7.91,1986-2005,CanESM2
2002/01/24,-6.03,1986-2005,CanESM2
2002/01/25,-6.21,1986-2005,CanESM2
2002/01/26,-1.26,1986-2005,CanESM2
2002/01/27,-3.97,1986-2005,CanESM2
2002/01/28,-3.12,1986-2005,CanESM2
2002/01/29,-1.88,1986-2005,CanESM2
2002/01/30,-8.83,1986-2005,CanESM2
2002/01/31,-10.56,1986-2005,CanESM2
2002/02/01,-8.6,1986-2005,CanESM2
2002/02/02,-3.5,1986-2005,CanESM2
2002/02/03,-2.35,1986-2005,CanESM2
2002/02/04,-4.1,1986-2005,CanESM2
2002/02/05,2.67,1986-2005,CanESM2
2002/02/06,-4.8,1986-2005,CanESM2
2002/02/07,-15.62,1986-2005,CanESM2
2002/02/08,-14.08,1986-2005,CanESM2
2002/02/09,-4.48,1986-2005,CanESM2
2002/02/10,1.59,1986-2005,CanESM2
2002/02/11,-3.68,1986-2005,CanESM2
2002/02/12,-4.12,1986-2005,CanESM2
2002/02/13,-0.11,1986-2005,CanESM2
2002/02/14,7.2,1986-2005,CanESM2
2002/02/15,9.1,1986-2005,CanESM2
2002/02/16,4.38,1986-2005,CanESM2
2002/02/17,2.06,1986-2005,CanESM2
2002/02/18,0.8,1986-2005,CanESM2
2002/02/19,1.76,1986-2005,CanESM2
2002/02/20,3.1,1986-2005,CanESM2
2002/02/21,0.48,1986-2005,CanESM2
2002/02/22,-0.3,1986-2005,CanESM2
2002/02/23,-2.71,1986-2005,CanESM2
2002/02/24,-2.67,1986-2005,CanESM2
2002/02/25,0.22,1986-2005,CanESM2
2002/02/26,2.88,1986-2005,CanESM2
2002/02/27,2,1986-2005,CanESM2
2002/02/28,4.56,1986-2005,CanESM2
2002/03/01,4.72,1986-2005,CanESM2
2002/03/02,5.63,1986-2005,CanESM2
2002/03/03,2.72,1986-2005,CanESM2
2002/03/04,-4.76,1986-2005,CanESM2
2002/03/05,-5.09,1986-2005,CanESM2
2002/03/06,2.81,1986-2005,CanESM2
2002/03/07,7.65,1986-2005,CanESM2
2002/03/08,11.15,1986-2005,CanESM2
2002/03/09,12.61,1986-2005,CanESM2
2002/03/10,13.6,1986-2005,CanESM2
2002/03/11,16.51,1986-2005,CanESM2
2002/03/12,8.95,1986-2005,CanESM2
2002/03/13,4.06,1986-2005,CanESM2
2002/03/14,13.64,1986-2005,CanESM2
2002/03/15,4.63,1986-2005,CanESM2
2002/03/16,0.88,1986-2005,CanESM2
2002/03/17,3.71,1986-2005,CanESM2
2002/03/18,7.42,1986-2005,CanESM2
2002/03/19,10.38,1986-2005,CanESM2
2002/03/20,13.11,1986-2005,CanESM2
2002/03/21,13.22,1986-2005,CanESM2
2002/03/22,15.7,1986-2005,CanESM2
2002/03/23,18.41,1986-2005,CanESM2
2002/03/24,18.23,1986-2005,CanESM2
2002/03/25,12.73,1986-2005,CanESM2
2002/03/26,14.9,1986-2005,CanESM2
2002/03/27,17.79,1986-2005,CanESM2
2002/03/28,20.19,1986-2005,CanESM2
2002/03/29,19.8,1986-2005,CanESM2
2002/03/30,11.99,1986-2005,CanESM2
2002/03/31,10.38,1986-2005,CanESM2
2002/04/01,15.09,1986-2005,CanESM2
2002/04/02,18.11,1986-2005,CanESM2
2002/04/03,22.65,1986-2005,CanESM2
2002/04/04,23.09,1986-2005,CanESM2
2002/04/05,18.56,1986-2005,CanESM2
2002/04/06,8.69,1986-2005,CanESM2
2002/04/07,7.48,1986-2005,CanESM2
2002/04/08,9.95,1986-2005,CanESM2
2002/04/09,14.66,1986-2005,CanESM2
2002/04/10,16.72,1986-2005,CanESM2
2002/04/11,14.81,1986-2005,CanESM2
2002/04/12,17.32,1986-2005,CanESM2
2002/04/13,16.27,1986-2005,CanESM2
2002/04/14,14.46,1986-2005,CanESM2
2002/04/15,6.02,1986-2005,CanESM2
2002/04/16,1.05,1986-2005,CanESM2
2002/04/17,6.49,1986-2005,CanESM2
2002/04/18,14.68,1986-2005,CanESM2
2002/04/19,11.52,1986-2005,CanESM2
2002/04/20,4.03,1986-2005,CanESM2
2002/04/21,7.94,1986-2005,CanESM2
2002/04/22,7.58,1986-2005,CanESM2
2002/04/23,10.08,1986-2005,CanESM2
2002/04/24,19.1,1986-2005,CanESM2
2002/04/25,22.9,1986-2005,CanESM2
2002/04/26,24.49,1986-2005,CanESM2
2002/04/27,26.08,1986-2005,CanESM2
2002/04/28,24.8,1986-2005,CanESM2
2002/04/29,17.84,1986-2005,CanESM2
2002/04/30,15.2,1986-2005,CanESM2
2002/05/01,15.71,1986-2005,CanESM2
2002/05/02,21.19,1986-2005,CanESM2
2002/05/03,21.94,1986-2005,CanESM2
2002/05/04,26.28,1986-2005,CanESM2
2002/05/05,21.24,1986-2005,CanESM2
2002/05/06,21.82,1986-2005,CanESM2
2002/05/07,22.51,1986-2005,CanESM2
2002/05/08,18.97,1986-2005,CanESM2
2002/05/09,16.59,1986-2005,CanESM2
2002/05/10,20.71,1986-2005,CanESM2
2002/05/11,29.23,1986-2005,CanESM2
2002/05/12,22.53,1986-2005,CanESM2
2002/05/13,18.71,1986-2005,CanESM2
2002/05/14,24.08,1986-2005,CanESM2
2002/05/15,31.05,1986-2005,CanESM2
2002/05/16,33.7,1986-2005,CanESM2
2002/05/17,34.18,1986-2005,CanESM2
2002/05/18,33.44,1986-2005,CanESM2
2002/05/19,28.55,1986-2005,CanESM2
2002/05/20,30.01,1986-2005,CanESM2
2002/05/21,23.19,1986-2005,CanESM2
2002/05/22,22.97,1986-2005,CanESM2
2002/05/23,32.53,1986-2005,CanESM2
2002/05/24,32.08,1986-2005,CanESM2
2002/05/25,32.27,1986-2005,CanESM2
2002/05/26,27.02,1986-2005,CanESM2
2002/05/27,16.2,1986-2005,CanESM2
2002/05/28,20.41,1986-2005,CanESM2
2002/05/29,26.27,1986-2005,CanESM2
2002/05/30,29,1986-2005,CanESM2
2002/05/31,29.92,1986-2005,CanESM2
2002/06/01,25.15,1986-2005,CanESM2
2002/06/02,20.89,1986-2005,CanESM2
2002/06/03,20.01,1986-2005,CanESM2
2002/06/04,22.79,1986-2005,CanESM2
2002/06/05,25.31,1986-2005,CanESM2
2002/06/06,26.76,1986-2005,CanESM2
2002/06/07,29.86,1986-2005,CanESM2
2002/06/08,33.33,1986-2005,CanESM2
2002/06/09,32.73,1986-2005,CanESM2
2002/06/10,35.15,1986-2005,CanESM2
2002/06/11,35.95,1986-2005,CanESM2
2002/06/12,33.93,1986-2005,CanESM2
2002/06/13,33.76,1986-2005,CanESM2
2002/06/14,32.63,1986-2005,CanESM2
2002/06/15,29.58,1986-2005,CanESM2
2002/06/16,32.39,1986-2005,CanESM2
2002/06/17,35.16,1986-2005,CanESM2
2002/06/18,38.29,1986-2005,CanESM2
2002/06/19,41.9,1986-2005,CanESM2
2002/06/20,42.13,1986-2005,CanESM2
2002/06/21,41.89,1986-2005,CanESM2
2002/06/22,40.07,1986-2005,CanESM2
2002/06/23,32.71,1986-2005,CanESM2
2002/06/24,29.4,1986-2005,CanESM2
2002/06/25,26.66,1986-2005,CanESM2
2002/06/26,27.88,1986-2005,CanESM2
2002/06/27,28.31,1986-2005,CanESM2
2002/06/28,32.39,1986-2005,CanESM2
2002/06/29,31.57,1986-2005,CanESM2
2002/06/30,34.7,1986-2005,CanESM2
2002/07/01,41.34,1986-2005,CanESM2
2002/07/02,40.41,1986-2005,CanESM2
2002/07/03,39.1,1986-2005,CanESM2
2002/07/04,38.99,1986-2005,CanESM2
2002/07/05,42.62,1986-2005,CanESM2
2002/07/06,42.45,1986-2005,CanESM2
2002/07/07,38.15,1986-2005,CanESM2
2002/07/08,36.43,1986-2005,CanESM2
2002/07/09,37.63,1986-2005,CanESM2
2002/07/10,41.4,1986-2005,CanESM2
2002/07/11,37.24,1986-2005,CanESM2
2002/07/12,37.4,1986-2005,CanESM2
2002/07/13,40.11,1986-2005,CanESM2
2002/07/14,36.8,1986-2005,CanESM2
2002/07/15,36.06,1986-2005,CanESM2
2002/07/16,35.07,1986-2005,CanESM2
2002/07/17,36.43,1986-2005,CanESM2
2002/07/18,39.28,1986-2005,CanESM2
2002/07/19,43.02,1986-2005,CanESM2
2002/07/20,38.59,1986-2005,CanESM2
2002/07/21,38.32,1986-2005,CanESM2
2002/07/22,37.36,1986-2005,CanESM2
2002/07/23,37.83,1986-2005,CanESM2
2002/07/24,36.89,1986-2005,CanESM2
2002/07/25,35.92,1986-2005,CanESM2
2002/07/26,36.86,1986-2005,CanESM2
2002/07/27,39.1,1986-2005,CanESM2
2002/07/28,42.71,1986-2005,CanESM2
2002/07/29,43.09,1986-2005,CanESM2
2002/07/30,39.36,1986-2005,CanESM2
2002/07/31,40.44,1986-2005,CanESM2
2002/08/01,41.32,1986-2005,CanESM2
2002/08/02,37.07,1986-2005,CanESM2
2002/08/03,39.45,1986-2005,CanESM2
2002/08/04,41.74,1986-2005,CanESM2
2002/08/05,43.8,1986-2005,CanESM2
2002/08/06,36.62,1986-2005,CanESM2
2002/08/07,36.22,1986-2005,CanESM2
2002/08/08,41.27,1986-2005,CanESM2
2002/08/09,40.66,1986-2005,CanESM2
2002/08/10,42.31,1986-2005,CanESM2
2002/08/11,43.19,1986-2005,CanESM2
2002/08/12,41.76,1986-2005,CanESM2
2002/08/13,34.88,1986-2005,CanESM2
2002/08/14,33.84,1986-2005,CanESM2
2002/08/15,43.7,1986-2005,CanESM2
2002/08/16,33.53,1986-2005,CanESM2
2002/08/17,29.29,1986-2005,CanESM2
2002/08/18,31.43,1986-2005,CanESM2
2002/08/19,38.24,1986-2005,CanESM2
2002/08/20,40.26,1986-2005,CanESM2
2002/08/21,37.21,1986-2005,CanESM2
2002/08/22,40.88,1986-2005,CanESM2
2002/08/23,37.59,1986-2005,CanESM2
2002/08/24,26.05,1986-2005,CanESM2
2002/08/25,26.57,1986-2005,CanESM2
2002/08/26,26.67,1986-2005,CanESM2
2002/08/27,29.29,1986-2005,CanESM2
2002/08/28,31.14,1986-2005,CanESM2
2002/08/29,30.68,1986-2005,CanESM2
2002/08/30,29.56,1986-2005,CanESM2
2002/08/31,33.5,1986-2005,CanESM2
2002/09/01,32.94,1986-2005,CanESM2
2002/09/02,31.17,1986-2005,CanESM2
2002/09/03,35.29,1986-2005,CanESM2
2002/09/04,25.89,1986-2005,CanESM2
2002/09/05,23.91,1986-2005,CanESM2
2002/09/06,34.6,1986-2005,CanESM2
2002/09/07,32.56,1986-2005,CanESM2
2002/09/08,38.19,1986-2005,CanESM2
2002/09/09,31.38,1986-2005,CanESM2
2002/09/10,25.66,1986-2005,CanESM2
2002/09/11,32.9,1986-2005,CanESM2
2002/09/12,20.41,1986-2005,CanESM2
2002/09/13,20.56,1986-2005,CanESM2
2002/09/14,32.51,1986-2005,CanESM2
2002/09/15,34.25,1986-2005,CanESM2
2002/09/16,35.06,1986-2005,CanESM2
2002/09/17,33.76,1986-2005,CanESM2
2002/09/18,28.3,1986-2005,CanESM2
2002/09/19,31.51,1986-2005,CanESM2
2002/09/20,25.97,1986-2005,CanESM2
2002/09/21,21.64,1986-2005,CanESM2
2002/09/22,16.07,1986-2005,CanESM2
2002/09/23,16.21,1986-2005,CanESM2
2002/09/24,22.08,1986-2005,CanESM2
2002/09/25,24.19,1986-2005,CanESM2
2002/09/26,26.77,1986-2005,CanESM2
2002/09/27,28.56,1986-2005,CanESM2
2002/09/28,28.01,1986-2005,CanESM2
2002/09/29,29.26,1986-2005,CanESM2
2002/09/30,32.17,1986-2005,CanESM2
2002/10/01,30.64,1986-2005,CanESM2
2002/10/02,27.46,1986-2005,CanESM2
2002/10/03,22.13,1986-2005,CanESM2
2002/10/04,19.36,1986-2005,CanESM2
2002/10/05,22.93,1986-2005,CanESM2
2002/10/06,20.32,1986-2005,CanESM2
2002/10/07,19,1986-2005,CanESM2
2002/10/08,22.24,1986-2005,CanESM2
2002/10/09,24.78,1986-2005,CanESM2
2002/10/10,22.96,1986-2005,CanESM2
2002/10/11,23.03,1986-2005,CanESM2
2002/10/12,19.68,1986-2005,CanESM2
2002/10/13,19.87,1986-2005,CanESM2
2002/10/14,18.44,1986-2005,CanESM2
2002/10/15,17.94,1986-2005,CanESM2
2002/10/16,22.94,1986-2005,CanESM2
2002/10/17,12.25,1986-2005,CanESM2
2002/10/18,9.47,1986-2005,CanESM2
2002/10/19,16.94,1986-2005,CanESM2
2002/10/20,10.12,1986-2005,CanESM2
2002/10/21,10.37,1986-2005,CanESM2
2002/10/22,19.84,1986-2005,CanESM2
2002/10/23,21.68,1986-2005,CanESM2
2002/10/24,13.06,1986-2005,CanESM2
2002/10/25,8.61,1986-2005,CanESM2
2002/10/26,13.29,1986-2005,CanESM2
2002/10/27,11.99,1986-2005,CanESM2
2002/10/28,9.53,1986-2005,CanESM2
2002/10/29,15.06,1986-2005,CanESM2
2002/10/30,17.86,1986-2005,CanESM2
2002/10/31,12.02,1986-2005,CanESM2
2002/11/01,12.37,1986-2005,CanESM2
2002/11/02,12.3,1986-2005,CanESM2
2002/11/03,10,1986-2005,CanESM2
2002/11/04,16.2,1986-2005,CanESM2
2002/11/05,19.06,1986-2005,CanESM2
2002/11/06,19.37,1986-2005,CanESM2
2002/11/07,18.14,1986-2005,CanESM2
2002/11/08,5.68,1986-2005,CanESM2
2002/11/09,3.86,1986-2005,CanESM2
2002/11/10,4.78,1986-2005,CanESM2
2002/11/11,4.03,1986-2005,CanESM2
2002/11/12,4.82,1986-2005,CanESM2
2002/11/13,5.56,1986-2005,CanESM2
2002/11/14,4.21,1986-2005,CanESM2
2002/11/15,4.11,1986-2005,CanESM2
2002/11/16,1.1,1986-2005,CanESM2
2002/11/17,1.61,1986-2005,CanESM2
2002/11/18,3.69,1986-2005,CanESM2
2002/11/19,4.7,1986-2005,CanESM2
2002/11/20,5.31,1986-2005,CanESM2
2002/11/21,-1.39,1986-2005,CanESM2
2002/11/22,-1.77,1986-2005,CanESM2
2002/11/23,-2.68,1986-2005,CanESM2
2002/11/24,-1.82,1986-2005,CanESM2
2002/11/25,-2.36,1986-2005,CanESM2
2002/11/26,-0.81,1986-2005,CanESM2
2002/11/27,3.13,1986-2005,CanESM2
2002/11/28,5.45,1986-2005,CanESM2
2002/11/29,9.43,1986-2005,CanESM2
2002/11/30,12.03,1986-2005,CanESM2
2002/12/01,9.68,1986-2005,CanESM2
2002/12/02,4.75,1986-2005,CanESM2
2002/12/03,10.14,1986-2005,CanESM2
2002/12/04,6.15,1986-2005,CanESM2
2002/12/05,7.3,1986-2005,CanESM2
2002/12/06,7.32,1986-2005,CanESM2
2002/12/07,8.99,1986-2005,CanESM2
2002/12/08,11.79,1986-2005,CanESM2
2002/12/09,4.83,1986-2005,CanESM2
2002/12/10,3.66,1986-2005,CanESM2
2002/12/11,0.78,1986-2005,CanESM2
2002/12/12,1.83,1986-2005,CanESM2
2002/12/13,1.8,1986-2005,CanESM2
2002/12/14,2.37,1986-2005,CanESM2
2002/12/15,4.86,1986-2005,CanESM2
2002/12/16,6.92,1986-2005,CanESM2
2002/12/17,5.53,1986-2005,CanESM2
2002/12/18,1.78,1986-2005,CanESM2
2002/12/19,2.51,1986-2005,CanESM2
2002/12/20,6.1,1986-2005,CanESM2
2002/12/21,3.05,1986-2005,CanESM2
2002/12/22,0.37,1986-2005,CanESM2
2002/12/23,-1.18,1986-2005,CanESM2
2002/12/24,-3.87,1986-2005,CanESM2
2002/12/25,-2.55,1986-2005,CanESM2
2002/12/26,2.79,1986-2005,CanESM2
2002/12/27,6.94,1986-2005,CanESM2
2002/12/28,9.43,1986-2005,CanESM2
2002/12/29,2.96,1986-2005,CanESM2
2002/12/30,0.97,1986-2005,CanESM2
2002/12/31,0.6,1986-2005,CanESM2
2003/01/01,5.57,1986-2005,CanESM2
2003/01/02,10.91,1986-2005,CanESM2
2003/01/03,2.56,1986-2005,CanESM2
2003/01/04,-1.8,1986-2005,CanESM2
2003/01/05,1.34,1986-2005,CanESM2
2003/01/06,3.51,1986-2005,CanESM2
2003/01/07,2.73,1986-2005,CanESM2
2003/01/08,3.19,1986-2005,CanESM2
2003/01/09,2.48,1986-2005,CanESM2
2003/01/10,-2.39,1986-2005,CanESM2
2003/01/11,0.86,1986-2005,CanESM2
2003/01/12,2.28,1986-2005,CanESM2
2003/01/13,0.88,1986-2005,CanESM2
2003/01/14,1.14,1986-2005,CanESM2
2003/01/15,2.85,1986-2005,CanESM2
2003/01/16,1.02,1986-2005,CanESM2
2003/01/17,0.65,1986-2005,CanESM2
2003/01/18,-1.31,1986-2005,CanESM2
2003/01/19,-0.92,1986-2005,CanESM2
2003/01/20,-1.12,1986-2005,CanESM2
2003/01/21,-6.12,1986-2005,CanESM2
2003/01/22,-3.18,1986-2005,CanESM2
2003/01/23,-2.12,1986-2005,CanESM2
2003/01/24,0.2,1986-2005,CanESM2
2003/01/25,-2.21,1986-2005,CanESM2
2003/01/26,-2.04,1986-2005,CanESM2
2003/01/27,2.71,1986-2005,CanESM2
2003/01/28,3.35,1986-2005,CanESM2
2003/01/29,3.3,1986-2005,CanESM2
2003/01/30,8.21,1986-2005,CanESM2
2003/01/31,3.6,1986-2005,CanESM2
2003/02/01,-0.71,1986-2005,CanESM2
2003/02/02,-0.38,1986-2005,CanESM2
2003/02/03,0.81,1986-2005,CanESM2
2003/02/04,-1.07,1986-2005,CanESM2
2003/02/05,-7.35,1986-2005,CanESM2
2003/02/06,-6.28,1986-2005,CanESM2
2003/02/07,-4.95,1986-2005,CanESM2
2003/02/08,-5.27,1986-2005,CanESM2
2003/02/09,-4.35,1986-2005,CanESM2
2003/02/10,-1.79,1986-2005,CanESM2
2003/02/11,-3.57,1986-2005,CanESM2
2003/02/12,0.91,1986-2005,CanESM2
2003/02/13,0,1986-2005,CanESM2
2003/02/14,-10.17,1986-2005,CanESM2
2003/02/15,-7.34,1986-2005,CanESM2
2003/02/16,-12.45,1986-2005,CanESM2
2003/02/17,-15.85,1986-2005,CanESM2
2003/02/18,-9.28,1986-2005,CanESM2
2003/02/19,-4.86,1986-2005,CanESM2
2003/02/20,-3.38,1986-2005,CanESM2
2003/02/21,-7.95,1986-2005,CanESM2
2003/02/22,-6.93,1986-2005,CanESM2
2003/02/23,-2.8,1986-2005,CanESM2
2003/02/24,-0.79,1986-2005,CanESM2
2003/02/25,1.62,1986-2005,CanESM2
2003/02/26,4.26,1986-2005,CanESM2
2003/02/27,-1.71,1986-2005,CanESM2
2003/02/28,-10,1986-2005,CanESM2
2003/03/01,-3.5,1986-2005,CanESM2
2003/03/02,1.64,1986-2005,CanESM2
2003/03/03,-1.31,1986-2005,CanESM2
2003/03/04,4.67,1986-2005,CanESM2
2003/03/05,-2.2,1986-2005,CanESM2
2003/03/06,-2.49,1986-2005,CanESM2
2003/03/07,-7.73,1986-2005,CanESM2
2003/03/08,-5.48,1986-2005,CanESM2
2003/03/09,-6.82,1986-2005,CanESM2
2003/03/10,-2.05,1986-2005,CanESM2
2003/03/11,-3.58,1986-2005,CanESM2
2003/03/12,-11.93,1986-2005,CanESM2
2003/03/13,-9.68,1986-2005,CanESM2
2003/03/14,-7.83,1986-2005,CanESM2
2003/03/15,-1.64,1986-2005,CanESM2
2003/03/16,-5.01,1986-2005,CanESM2
2003/03/17,-6.89,1986-2005,CanESM2
2003/03/18,-4.93,1986-2005,CanESM2
2003/03/19,3.99,1986-2005,CanESM2
2003/03/20,1.1,1986-2005,CanESM2
2003/03/21,-2.51,1986-2005,CanESM2
2003/03/22,1.47,1986-2005,CanESM2
2003/03/23,1.42,1986-2005,CanESM2
2003/03/24,-0.29,1986-2005,CanESM2
2003/03/25,-1.29,1986-2005,CanESM2
2003/03/26,0.9,1986-2005,CanESM2
2003/03/27,3.39,1986-2005,CanESM2
2003/03/28,7.42,1986-2005,CanESM2
2003/03/29,10.97,1986-2005,CanESM2
2003/03/30,3.49,1986-2005,CanESM2
2003/03/31,-0.49,1986-2005,CanESM2
2003/04/01,2.25,1986-2005,CanESM2
2003/04/02,4.05,1986-2005,CanESM2
2003/04/03,5.09,1986-2005,CanESM2
2003/04/04,7,1986-2005,CanESM2
2003/04/05,11.41,1986-2005,CanESM2
2003/04/06,10.19,1986-2005,CanESM2
2003/04/07,11.37,1986-2005,CanESM2
2003/04/08,1.69,1986-2005,CanESM2
2003/04/09,-0.06,1986-2005,CanESM2
2003/04/10,2.87,1986-2005,CanESM2
2003/04/11,12.1,1986-2005,CanESM2
2003/04/12,17.53,1986-2005,CanESM2
2003/04/13,21.74,1986-2005,CanESM2
2003/04/14,21.85,1986-2005,CanESM2
2003/04/15,22.47,1986-2005,CanESM2
2003/04/16,25.08,1986-2005,CanESM2
2003/04/17,22.54,1986-2005,CanESM2
2003/04/18,11.1,1986-2005,CanESM2
2003/04/19,9.96,1986-2005,CanESM2
2003/04/20,11.39,1986-2005,CanESM2
2003/04/21,12.21,1986-2005,CanESM2
2003/04/22,14.22,1986-2005,CanESM2
2003/04/23,20.04,1986-2005,CanESM2
2003/04/24,20.48,1986-2005,CanESM2
2003/04/25,18.03,1986-2005,CanESM2
2003/04/26,21.34,1986-2005,CanESM2
2003/04/27,26.14,1986-2005,CanESM2
2003/04/28,14.64,1986-2005,CanESM2
2003/04/29,12.11,1986-2005,CanESM2
2003/04/30,14.52,1986-2005,CanESM2
2003/05/01,16.34,1986-2005,CanESM2
2003/05/02,24.74,1986-2005,CanESM2
2003/05/03,13.01,1986-2005,CanESM2
2003/05/04,9.3,1986-2005,CanESM2
2003/05/05,12.2,1986-2005,CanESM2
2003/05/06,12.8,1986-2005,CanESM2
2003/05/07,14.75,1986-2005,CanESM2
2003/05/08,19.15,1986-2005,CanESM2
2003/05/09,18.02,1986-2005,CanESM2
2003/05/10,16.58,1986-2005,CanESM2
2003/05/11,14.14,1986-2005,CanESM2
2003/05/12,11.5,1986-2005,CanESM2
2003/05/13,12.51,1986-2005,CanESM2
2003/05/14,16.51,1986-2005,CanESM2
2003/05/15,19.23,1986-2005,CanESM2
2003/05/16,13.35,1986-2005,CanESM2
2003/05/17,8.86,1986-2005,CanESM2
2003/05/18,9.77,1986-2005,CanESM2
2003/05/19,10.56,1986-2005,CanESM2
2003/05/20,13.64,1986-2005,CanESM2
2003/05/21,20.23,1986-2005,CanESM2
2003/05/22,19.06,1986-2005,CanESM2
2003/05/23,12.69,1986-2005,CanESM2
2003/05/24,14.79,1986-2005,CanESM2
2003/05/25,16.57,1986-2005,CanESM2
2003/05/26,16.64,1986-2005,CanESM2
2003/05/27,23.56,1986-2005,CanESM2
2003/05/28,33.58,1986-2005,CanESM2
2003/05/29,33.93,1986-2005,CanESM2
2003/05/30,33.41,1986-2005,CanESM2
2003/05/31,35.14,1986-2005,CanESM2
2003/06/01,35.68,1986-2005,CanESM2
2003/06/02,30.73,1986-2005,CanESM2
2003/06/03,29.12,1986-2005,CanESM2
2003/06/04,31.76,1986-2005,CanESM2
2003/06/05,24.56,1986-2005,CanESM2
2003/06/06,23.45,1986-2005,CanESM2
2003/06/07,25.96,1986-2005,CanESM2
2003/06/08,30.54,1986-2005,CanESM2
2003/06/09,32.05,1986-2005,CanESM2
2003/06/10,35.22,1986-2005,CanESM2
2003/06/11,34.2,1986-2005,CanESM2
2003/06/12,35.92,1986-2005,CanESM2
2003/06/13,37.93,1986-2005,CanESM2
2003/06/14,39.01,1986-2005,CanESM2
2003/06/15,39.12,1986-2005,CanESM2
2003/06/16,37.18,1986-2005,CanESM2
2003/06/17,40.45,1986-2005,CanESM2
2003/06/18,35.98,1986-2005,CanESM2
2003/06/19,35.61,1986-2005,CanESM2
2003/06/20,40.91,1986-2005,CanESM2
2003/06/21,42.22,1986-2005,CanESM2
2003/06/22,43.76,1986-2005,CanESM2
2003/06/23,37,1986-2005,CanESM2
2003/06/24,27.44,1986-2005,CanESM2
2003/06/25,29.76,1986-2005,CanESM2
2003/06/26,36.23,1986-2005,CanESM2
2003/06/27,36.82,1986-2005,CanESM2
2003/06/28,38.72,1986-2005,CanESM2
2003/06/29,41.32,1986-2005,CanESM2
2003/06/30,35.12,1986-2005,CanESM2
2003/07/01,37.83,1986-2005,CanESM2
2003/07/02,43.36,1986-2005,CanESM2
2003/07/03,39.27,1986-2005,CanESM2
2003/07/04,33.98,1986-2005,CanESM2
2003/07/05,29.86,1986-2005,CanESM2
2003/07/06,31.88,1986-2005,CanESM2
2003/07/07,36.42,1986-2005,CanESM2
2003/07/08,41.07,1986-2005,CanESM2
2003/07/09,41.08,1986-2005,CanESM2
2003/07/10,36.43,1986-2005,CanESM2
2003/07/11,30.54,1986-2005,CanESM2
2003/07/12,29.18,1986-2005,CanESM2
2003/07/13,31.52,1986-2005,CanESM2
2003/07/14,36.11,1986-2005,CanESM2
2003/07/15,32.2,1986-2005,CanESM2
2003/07/16,32.73,1986-2005,CanESM2
